,,mean,mean,std,std
,,acc,loss,acc,loss
sonar,beta_am,0.833552116252,0.353508808454,0.0525899318026,0.0727386316949
sonar,isotonic,0.836930286579,0.42189947227,0.0599363547142,0.319348488103
sonar,sigmoid,0.83403992113,0.354288672599,0.0528924848512,0.0728084286755
spambase,None,0.930625390625,0.308437491186,0.00826037173863,0.00861372778439
spambase,beta,0.932276715828,0.198955066908,0.00857711286796,0.0202516863425
spambase,beta_ab,0.930777399312,0.201260398349,0.00801881045853,0.0205021210569
spambase,beta_am,0.931668161234,0.201729996561,0.00812733987465,0.0210290419177
spambase,isotonic,0.931559252787,0.21810189684,0.00851109302806,0.0491863420863
spambase,sigmoid,0.931776880644,0.19969032904,0.00819705438836,0.020067721416
tic-tac,None,0.858568500258,0.456239414747,0.0215122199175,0.0106261757209
tic-tac,beta,0.881842113592,0.285362917346,0.0210578485243,0.0288043563875
tic-tac,beta_ab,0.860655673824,0.329962742978,0.0210661596834,0.0281196518116
tic-tac,beta_am,0.88226258093,0.285400247354,0.0205763049317,0.0289486345129
tic-tac,isotonic,0.881016893068,0.29124691748,0.0214186219984,0.0519900521448
tic-tac,sigmoid,0.882677083051,0.286408544279,0.0212037764871,0.0293500817885
vehicle,None,0.972948709661,0.2977283226,0.0131641634314,0.0116180068542
vehicle,beta,0.97472460301,0.081138503496,0.0118621631052,0.0268090039212
vehicle,beta_ab,0.973307278238,0.0837615616505,0.0132716808552,0.0265124315571
vehicle,beta_am,0.974723940176,0.0810937038641,0.0118068906367,0.0265141533294
vehicle,isotonic,0.973419272591,0.14609179035,0.0109453551709,0.135925560339
vehicle,sigmoid,0.974606981111,0.0814025284448,0.0116382689711,0.0267796449731
vowel,None,0.972222222222,0.221620398253,0.00953091256394,0.00854573409995
vowel,beta,0.979494949495,0.0613298034388,0.00926278800596,0.02322785714
vowel,beta_ab,0.972424242424,0.0725088609171,0.00974480146371,0.0220409825098
vowel,beta_am,0.979494949495,0.0616457134852,0.00914969881903,0.0233435179069
vowel,isotonic,0.979898989899,0.0825122500877,0.00975974748701,0.0767629606463
vowel,sigmoid,0.979393939394,0.0618678748839,0.00934280753607,0.023401126173
waveform-5000,None,0.89929953866,0.318509523011,0.00842205170241,0.00848323303764
waveform-5000,beta,0.898319357559,0.232810269795,0.00795852536454,0.0138328837492
waveform-5000,beta_ab,0.899179358559,0.233413618661,0.00842021929382,0.0139807609409
waveform-5000,beta_am,0.898699137859,0.232606869161,0.00825208514211,0.013845390004
waveform-5000,isotonic,0.898679418139,0.246451137734,0.00788055988167,0.030159367445
waveform-5000,sigmoid,0.898839198039,0.234565952815,0.00828660352147,0.013983789383
wdbc,None,0.973095806079,0.267846450393,0.0140271223692,0.0142915346852
wdbc,beta,0.972741823778,0.0816015995165,0.0132117724214,0.0337815105159
wdbc,beta_ab,0.973269719123,0.0825384255419,0.0150665361458,0.0339820695065
wdbc,beta_am,0.972558676414,0.0837447351659,0.0133807095072,0.0349932882564
wdbc,isotonic,0.971692189304,0.153042693396,0.0141233477676,0.15870576653
wdbc,sigmoid,0.97220777222,0.0826954192518,0.0132360732352,0.034290483715
wpbc,None,0.763981781377,0.527832716885,0.0131120752395,0.0153689344842
wpbc,beta,0.780384615385,0.50218179929,0.0332622283289,0.0416252779243
wpbc,beta_ab,0.772807692308,0.505428720287,0.0258538665444,0.0385535833542
wpbc,beta_am,0.779858299595,0.501803091009,0.0329587368941,0.040005055183
wpbc,isotonic,0.783097165992,0.551419153958,0.0388851476315,0.235855017613
wpbc,sigmoid,0.780883940621,0.502128132388,0.0333763445667,0.0403761735588
yeast,None,0.734701884172,0.530260531789,0.0186952764861,0.0153024018316
yeast,beta,0.737866118939,0.512129048932,0.0213136743373,0.0213915899359
yeast,beta_ab,0.734705984333,0.51382790358,0.0198042138262,0.018230644152
yeast,beta_am,0.736111747268,0.516199324285,0.0206025117829,0.021840499768
yeast,isotonic,0.736306241015,0.542371150269,0.0222326429942,0.0839235202302
yeast,sigmoid,0.736318550132,0.519664606861,0.020263218826,0.0218087056821
zoo,None,0.99311916154,0.333738873298,0.017267600432,0.0153850993875
zoo,beta,0.999047619048,0.00711364103876,0.00673435029701,0.012872345967
zoo,beta_ab,0.996133515607,0.0123301506824,0.0132663923393,0.0206913458521
zoo,beta_am,0.999047619048,0.00714517564794,0.00673435029701,0.0129421540233
zoo,isotonic,0.999047619048,0.0116551189088,0.00673435029701,0.014497090202
zoo,sigmoid,0.999047619048,0.00707665017318,0.00673435029701,0.0128504225756
