,,mean,mean,std,std
,,acc,loss,acc,loss
spambase,beta_ab,0.953445549912,0.143824950443,0.00672016034787,0.0253245893731
spambase,beta_am,0.953315304011,0.149871891655,0.00661976136425,0.0227137447989
spambase,isotonic,0.953315729343,0.146079016982,0.00659481577689,0.0307859843982
spambase,sigmoid,0.953445691689,0.131532178458,0.00633515057888,0.0157211100466
tic-tac,None,0.94884818732,0.239503641693,0.0132553285614,0.0130430430244
tic-tac,beta,0.969607632201,0.0705700802225,0.0142177322185,0.0223759667895
tic-tac,beta_ab,0.94884818732,0.116777526192,0.0132553285614,0.0234541713809
tic-tac,beta_am,0.970234273978,0.0704604924351,0.0145839608095,0.0221050200849
tic-tac,isotonic,0.969711798868,0.0684322769347,0.0137932834298,0.0225782523296
tic-tac,sigmoid,0.969712889618,0.0709458594649,0.014033192738,0.0224459869774
vehicle,None,0.987712126281,0.0761307208531,0.00713327804255,0.00899232999399
vehicle,beta,0.987471229628,0.0406143480728,0.0072367253257,0.0177373930245
vehicle,beta_ab,0.987712126281,0.0401675724758,0.00713327804255,0.0183594957191
vehicle,beta_am,0.987236640228,0.0400381084798,0.00730423561653,0.0170334890825
vehicle,isotonic,0.987001346405,0.0950313526967,0.00665617791531,0.112450510037
vehicle,sigmoid,0.987352886433,0.0419551464089,0.00746287119433,0.018732969362
vowel,None,0.981111111111,0.0632674255506,0.00852531798275,0.00915517058472
vowel,beta,0.991717171717,0.0240222007183,0.00775470640262,0.0166519732476
vowel,beta_ab,0.981111111111,0.0419434216929,0.00852531798275,0.0171568074296
vowel,beta_am,0.991818181818,0.0237825460413,0.00769608285197,0.0155498107704
vowel,isotonic,0.991818181818,0.0444474944353,0.00762814293797,0.0616307504503
vowel,sigmoid,0.992323232323,0.0245114854372,0.00791943592151,0.0177509977113
waveform-5000,None,0.889398030238,0.288469634951,0.00978221445389,0.00924203333581
waveform-5000,beta,0.890777791358,0.237913427662,0.00878212185183,0.0159310637269
